,,label,acc_x,acc_y,acc_z,labelDownstairs,labelJogging,labelSitting,labelStanding,labelUpstairs,labelWalking
8956,1970-01-01 10:46:00.042339000,Upstairs,1.57,9.7,-1.84,0,0,0,0,1,0
8957,1970-01-01 10:46:00.092326000,Upstairs,-0.08,7.93,0.23,0,0,0,0,1,0
8958,1970-01-01 10:46:01.042345000,Upstairs,2.18,6.97,1.04,0,0,0,0,1,0
8959,1970-01-01 10:46:01.092333000,Upstairs,5.01,11.11,-1.99,0,0,0,0,1,0
8960,1970-01-01 10:46:02.042320000,Upstairs,5.52,11.37,-8.12,0,0,0,0,1,0
8961,1970-01-01 10:46:02.092339000,Upstairs,-4.37,10.73,-5.9,0,0,0,0,1,0
8962,1970-01-01 10:46:03.042326000,Upstairs,-4.52,9.08,-2.91,0,0,0,0,1,0
8963,1970-01-01 10:46:03.092345000,Upstairs,-0.72,8.58,-3.06,0,0,0,0,1,0
8964,1970-01-01 10:46:04.042333000,Upstairs,-2.98,16.7,-4.06,0,0,0,0,1,0
8965,1970-01-01 10:46:04.092351000,Upstairs,10.34,2.56,-2.45,0,0,0,0,1,0
8966,1970-01-01 10:46:05.042308000,Upstairs,-1.23,11.3,3.45,0,0,0,0,1,0
8967,1970-01-01 10:46:05.042308000,Upstairs,-1.23,11.3,3.45,0,0,0,0,1,0
8968,1970-01-01 10:46:06.042192000,Upstairs,-0.38,10.12,-1.53,0,0,0,0,1,0
8969,1970-01-01 10:46:06.092760000,Upstairs,1.31,9.19,-1.38,0,0,0,0,1,0
8970,1970-01-01 10:46:07.042259000,Upstairs,-1.33,10.53,-0.19,0,0,0,0,1,0
8971,1970-01-01 10:46:07.092308000,Upstairs,-2.53,9.81,0.34,0,0,0,0,1,0
8972,1970-01-01 10:46:08.042326000,Upstairs,-0.53,10.08,-0.57,0,0,0,0,1,0
8973,1970-01-01 10:46:08.092345000,Upstairs,-0.3,10.42,-1.65,0,0,0,0,1,0
8974,1970-01-01 10:46:09.042729000,Upstairs,0.23,9.34,-0.57,0,0,0,0,1,0
8975,1970-01-01 10:46:10.002269000,Upstairs,0.11,10.42,-0.57,0,0,0,0,1,0
8976,1970-01-01 10:46:10.052287000,Upstairs,-1.14,10.76,-0.76,0,0,0,0,1,0
8977,1970-01-01 10:46:11.002336000,Upstairs,-4.37,13.72,0.57,0,0,0,0,1,0
8978,1970-01-01 10:46:11.052324000,Upstairs,-5.86,14.56,-1.42,0,0,0,0,1,0
8979,1970-01-01 10:46:12.002373000,Upstairs,-1.12,13.59,-2.98,0,0,0,0,1,0
8980,1970-01-01 10:46:12.052330000,Upstairs,0.53,16.32,-1.14,0,0,0,0,1,0
8981,1970-01-01 10:46:13.002348000,Upstairs,0.95,13.14,1.65,0,0,0,0,1,0
8982,1970-01-01 10:46:13.052336000,Upstairs,0.34,11.65,0.27,0,0,0,0,1,0
8983,1970-01-01 10:46:14.002324000,Upstairs,-3.49,11.5,-2.26,0,0,0,0,1,0
8984,1970-01-01 10:46:14.052373000,Upstairs,-4.56,9.89,0.69,0,0,0,0,1,0
8985,1970-01-01 10:46:15.011394000,Upstairs,0.04,6.78,0.89,0,0,0,0,1,0
8986,1970-01-01 10:46:15.062328000,Upstairs,3.06,1.27,-2.22,0,0,0,0,1,0
8987,1970-01-01 10:46:16.012315000,Upstairs,1.12,1.31,-3.76,0,0,0,0,1,0
8988,1970-01-01 10:46:16.062334000,Upstairs,-1.95,1.88,-2.91,0,0,0,0,1,0
8989,1970-01-01 10:46:17.012322000,Upstairs,-8.92,14.71,-8.77,0,0,0,0,1,0
8990,1970-01-01 10:46:17.072319000,Upstairs,2.64,0.65,-5.98,0,0,0,0,1,0
8991,1970-01-01 10:46:18.022337000,Upstairs,-0.65,14.44,-3.41,0,0,0,0,1,0
8992,1970-01-01 10:46:18.072325000,Upstairs,-1.31,9.3,-1.53,0,0,0,0,1,0
8993,1970-01-01 10:46:19.022344000,Upstairs,-2.83,10.69,-1.46,0,0,0,0,1,0
8994,1970-01-01 10:46:19.072331000,Upstairs,0.46,8.77,-1.95,0,0,0,0,1,0
8995,1970-01-01 10:46:20.022319000,Upstairs,0.08,8.73,-1.46,0,0,0,0,1,0
8996,1970-01-01 10:46:20.072337000,Upstairs,0.11,9.19,-0.19,0,0,0,0,1,0
8997,1970-01-01 10:46:21.022295000,Upstairs,-1.31,10.23,-0.38,0,0,0,0,1,0
8998,1970-01-01 10:46:21.072344000,Upstairs,-1.95,10.38,-0.34,0,0,0,0,1,0
8999,1970-01-01 10:46:22.022362000,Upstairs,-0.57,9.47,0.08,0,0,0,0,1,0
9000,1970-01-01 10:46:22.072289000,Upstairs,-1.57,10.19,0.08,0,0,0,0,1,0
9001,1970-01-01 10:46:23.022337000,Upstairs,-1.95,10.38,-1.53,0,0,0,0,1,0
9002,1970-01-01 10:46:23.072325000,Upstairs,-4.99,14.82,0.42,0,0,0,0,1,0
9003,1970-01-01 10:46:24.022344000,Upstairs,-2.49,15.66,-4.18,0,0,0,0,1,0
9004,1970-01-01 10:46:24.072301000,Upstairs,-5.28,14.6,-5.13,0,0,0,0,1,0
9005,1970-01-01 10:46:25.022350000,Upstairs,-2.07,14.37,0.27,0,0,0,0,1,0
9006,1970-01-01 10:46:25.072337000,Upstairs,2.49,10.92,0.15,0,0,0,0,1,0
9007,1970-01-01 10:46:26.022447000,Upstairs,0.23,11.03,-4.52,0,0,0,0,1,0
9008,1970-01-01 10:46:26.072344000,Upstairs,-4.9,8.62,0.53,0,0,0,0,1,0
9009,1970-01-01 10:46:27.022331000,Upstairs,0.15,6.55,-1.46,0,0,0,0,1,0
9010,1970-01-01 10:46:27.072350000,Upstairs,2.11,1.95,-1.8,0,0,0,0,1,0
9011,1970-01-01 10:46:28.022337000,Upstairs,1.23,0.72,-2.96,0,0,0,0,1,0
9012,1970-01-01 10:46:28.072325000,Upstairs,-1.84,0.93,-3.6,0,0,0,0,1,0
9013,1970-01-01 10:46:29.022344000,Upstairs,-4.59,13.25,-10.08,0,0,0,0,1,0
9014,1970-01-01 10:46:29.072331000,Upstairs,1.69,3.79,-5.13,0,0,0,0,1,0
9015,1970-01-01 10:46:30.022289000,Upstairs,1.69,13.33,-4.94,0,0,0,0,1,0
9016,1970-01-01 10:46:30.072337000,Upstairs,-1.5,10.15,-0.99,0,0,0,0,1,0
9017,1970-01-01 10:46:31.022295000,Upstairs,-3.87,10.15,-0.04,0,0,0,0,1,0
9018,1970-01-01 10:46:31.072344000,Upstairs,-1.8,9.3,-1.23,0,0,0,0,1,0
9019,1970-01-01 10:46:32.022331000,Upstairs,-1.31,9.15,-0.57,0,0,0,0,1,0
9020,1970-01-01 10:46:32.072319000,Upstairs,-0.53,7.78,1.46,0,0,0,0,1,0
9021,1970-01-01 10:46:33.022337000,Upstairs,-1.14,9.66,-1.38,0,0,0,0,1,0
9022,1970-01-01 10:46:33.072325000,Upstairs,-2.79,10.12,-1.84,0,0,0,0,1,0
9023,1970-01-01 10:46:34.022344000,Upstairs,-2.87,9.77,0.72,0,0,0,0,1,0
9024,1970-01-01 10:46:34.072301000,Upstairs,-0.99,10.04,-0.69,0,0,0,0,1,0
9025,1970-01-01 10:46:35.022319000,Upstairs,-0.23,11.69,0.42,0,0,0,0,1,0
9026,1970-01-01 10:46:35.072337000,Upstairs,-2.72,16.78,-2.22,0,0,0,0,1,0
9027,1970-01-01 10:46:36.022295000,Upstairs,-4.94,15.13,-4.75,0,0,0,0,1,0
9028,1970-01-01 10:46:36.072374000,Upstairs,-3.83,16.66,-3.26,0,0,0,0,1,0
9029,1970-01-01 10:46:37.022331000,Upstairs,1.99,11.26,2.22,0,0,0,0,1,0
9030,1970-01-01 10:46:37.072319000,Upstairs,2.07,9.66,-3.3,0,0,0,0,1,0
9031,1970-01-01 10:46:38.022337000,Upstairs,-2.14,8.96,-1.46,0,0,0,0,1,0
9032,1970-01-01 10:46:38.072325000,Upstairs,-2.72,7.78,-0.53,0,0,0,0,1,0
9033,1970-01-01 10:46:39.022344000,Upstairs,0.5,3.6,-1.12,0,0,0,0,1,0
9034,1970-01-01 10:46:39.072362000,Upstairs,1.12,2.76,-3.21,0,0,0,0,1,0
9035,1970-01-01 10:46:40.022319000,Upstairs,1.27,2.53,-3.76,0,0,0,0,1,0
9036,1970-01-01 10:46:40.072368000,Upstairs,-5.63,9.08,-10.0,0,0,0,0,1,0
9037,1970-01-01 10:46:41.022295000,Upstairs,-3.11,11.8,-5.6,0,0,0,0,1,0
9038,1970-01-01 10:46:41.072344000,Upstairs,0.76,8.69,-5.71,0,0,0,0,1,0
9039,1970-01-01 10:46:42.022331000,Upstairs,0.19,11.56,-1.84,0,0,0,0,1,0
9040,1970-01-01 10:46:42.072319000,Upstairs,-1.8,12.64,0.23,0,0,0,0,1,0
9041,1970-01-01 10:46:43.022337000,Upstairs,-3.76,10.0,-0.65,0,0,0,0,1,0
9042,1970-01-01 10:46:43.072325000,Upstairs,-1.12,8.89,-1.08,0,0,0,0,1,0
9043,1970-01-01 10:46:44.022344000,Upstairs,-1.46,8.01,0.34,0,0,0,0,1,0
9044,1970-01-01 10:46:44.072301000,Upstairs,-0.42,8.16,-0.23,0,0,0,0,1,0
9045,1970-01-01 10:46:45.022350000,Upstairs,-4.02,10.5,-1.92,0,0,0,0,1,0
9046,1970-01-01 10:46:45.072337000,Upstairs,-1.73,9.7,-0.46,0,0,0,0,1,0
9047,1970-01-01 10:46:46.022295000,Upstairs,-2.56,9.58,-0.42,0,0,0,0,1,0
9048,1970-01-01 10:46:46.072344000,Upstairs,-2.11,15.32,0.57,0,0,0,0,1,0
9049,1970-01-01 10:46:47.022362000,Upstairs,-2.53,17.08,-5.28,0,0,0,0,1,0
9050,1970-01-01 10:46:47.072350000,Upstairs,-3.26,15.02,-4.52,0,0,0,0,1,0
9051,1970-01-01 10:46:48.022337000,Upstairs,-1.65,14.1,-1.65,0,0,0,0,1,0
9052,1970-01-01 10:46:48.072325000,Upstairs,2.68,9.3,1.88,0,0,0,0,1,0
9053,1970-01-01 10:46:49.022344000,Upstairs,1.54,10.15,-3.95,0,0,0,0,1,0
9054,1970-01-01 10:46:49.072636000,Upstairs,-4.02,9.23,-0.53,0,0,0,0,1,0
9055,1970-01-01 10:46:50.022319000,Upstairs,-0.69,7.4,-1.12,0,0,0,0,1,0
9056,1970-01-01 10:46:50.072337000,Upstairs,0.46,4.52,-1.88,0,0,0,0,1,0
9057,1970-01-01 10:46:51.022295000,Upstairs,1.84,2.18,-3.87,0,0,0,0,1,0
9058,1970-01-01 10:46:51.072344000,Upstairs,0.46,1.69,-4.25,0,0,0,0,1,0
9059,1970-01-01 10:46:52.022331000,Upstairs,-6.78,10.84,-10.88,0,0,0,0,1,0
9060,1970-01-01 10:46:52.072350000,Upstairs,-1.95,10.04,-6.32,0,0,0,0,1,0
9061,1970-01-01 10:46:53.022337000,Upstairs,-0.42,11.11,-4.14,0,0,0,0,1,0
9062,1970-01-01 10:46:53.072325000,Upstairs,-0.95,10.99,-1.38,0,0,0,0,1,0
9063,1970-01-01 10:46:54.022344000,Upstairs,-4.21,12.03,0.23,0,0,0,0,1,0
9064,1970-01-01 10:46:54.072301000,Upstairs,-4.52,9.77,-1.18,0,0,0,0,1,0
9065,1970-01-01 10:46:55.022319000,Upstairs,-1.42,8.85,-1.53,0,0,0,0,1,0
9066,1970-01-01 10:46:55.072337000,Upstairs,0.31,6.78,0.84,0,0,0,0,1,0
9067,1970-01-01 10:46:56.022325000,Upstairs,-0.99,9.72,-1.65,0,0,0,0,1,0
9068,1970-01-01 10:46:56.072313000,Upstairs,-4.18,9.51,-1.65,0,0,0,0,1,0
9069,1970-01-01 10:46:57.022331000,Upstairs,-2.83,9.34,0.46,0,0,0,0,1,0
9070,1970-01-01 10:46:57.072350000,Upstairs,0.15,10.88,-1.23,0,0,0,0,1,0
9071,1970-01-01 10:46:58.022307000,Upstairs,-1.5,17.35,-0.84,0,0,0,0,1,0
9072,1970-01-01 10:46:58.072325000,Upstairs,-1.92,15.75,-3.57,0,0,0,0,1,0
9073,1970-01-01 10:46:59.022344000,Upstairs,-3.11,14.94,-4.94,0,0,0,0,1,0
9074,1970-01-01 10:46:59.072331000,Upstairs,-2.6,12.95,1.18,0,0,0,0,1,0
9075,1970-01-01 10:47:00.022319000,Upstairs,4.18,8.31,1.08,0,0,0,0,1,0
9076,1970-01-01 10:47:00.072337000,Upstairs,0.31,9.92,-3.36,0,0,0,0,1,0
9077,1970-01-01 10:47:01.022569000,Upstairs,-3.41,8.62,-0.99,0,0,0,0,1,0
9078,1970-01-01 10:47:01.072344000,Upstairs,0.8,6.85,-1.88,0,0,0,0,1,0
9079,1970-01-01 10:47:02.022331000,Upstairs,-0.38,5.01,-2.18,0,0,0,0,1,0
9080,1970-01-01 10:47:02.072319000,Upstairs,0.23,2.98,-3.76,0,0,0,0,1,0
9081,1970-01-01 10:47:03.022337000,Upstairs,-0.08,2.41,-5.13,0,0,0,0,1,0
9082,1970-01-01 10:47:04.032292000,Upstairs,2.03,5.05,-7.44,0,0,0,0,1,0
9083,1970-01-01 10:47:04.032292000,Upstairs,2.03,5.05,-7.44,0,0,0,0,1,0
9084,1970-01-01 10:47:04.082280000,Upstairs,-0.34,11.35,-3.41,0,0,0,0,1,0
9085,1970-01-01 10:47:04.082280000,Upstairs,-0.34,11.35,-3.41,0,0,0,0,1,0
9086,1970-01-01 10:47:05.052257000,Upstairs,-1.76,11.56,-0.69,0,0,0,0,1,0
9087,1970-01-01 10:47:06.002245000,Upstairs,-3.57,9.7,-0.65,0,0,0,0,1,0
9088,1970-01-01 10:47:06.052416000,Upstairs,-0.53,9.51,-0.91,0,0,0,0,1,0
9089,1970-01-01 10:47:07.002342000,Upstairs,-1.65,8.31,0.11,0,0,0,0,1,0
9090,1970-01-01 10:47:07.052330000,Upstairs,-1.33,8.12,0.46,0,0,0,0,1,0
9091,1970-01-01 10:47:08.002348000,Upstairs,-1.69,9.77,-1.46,0,0,0,0,1,0
9092,1970-01-01 10:47:08.052336000,Upstairs,-0.84,9.34,-1.5,0,0,0,0,1,0
9093,1970-01-01 10:47:09.002293000,Upstairs,-2.03,10.08,0.23,0,0,0,0,1,0
9094,1970-01-01 10:47:09.052342000,Upstairs,-1.99,13.38,0.19,0,0,0,0,1,0
9095,1970-01-01 10:47:10.002361000,Upstairs,-1.92,16.51,-2.64,0,0,0,0,1,0
9096,1970-01-01 10:47:10.052348000,Upstairs,-2.3,15.24,-4.82,0,0,0,0,1,0
9097,1970-01-01 10:47:11.002336000,Upstairs,-2.72,16.47,-5.13,0,0,0,0,1,0
9098,1970-01-01 10:47:11.052324000,Upstairs,-0.69,10.31,4.63,0,0,0,0,1,0
9099,1970-01-01 10:47:12.002342000,Upstairs,1.65,9.08,-0.5,0,0,0,0,1,0
9100,1970-01-01 10:47:12.052330000,Upstairs,-3.15,10.65,-3.79,0,0,0,0,1,0
9101,1970-01-01 10:47:13.002348000,Upstairs,-1.61,8.66,0.19,0,0,0,0,1,0
9102,1970-01-01 10:47:13.052367000,Upstairs,0.0,7.46,-1.65,0,0,0,0,1,0
9103,1970-01-01 10:47:14.002324000,Upstairs,0.99,3.64,-2.14,0,0,0,0,1,0
9104,1970-01-01 10:47:14.052342000,Upstairs,0.72,2.98,-3.68,0,0,0,0,1,0
9105,1970-01-01 10:47:15.002330000,Upstairs,-0.57,2.96,-4.06,0,0,0,0,1,0
9106,1970-01-01 10:47:15.052348000,Upstairs,-7.16,11.41,-10.76,0,0,0,0,1,0
9107,1970-01-01 10:47:16.002336000,Upstairs,-3.17,11.18,-6.74,0,0,0,0,1,0
9108,1970-01-01 10:47:16.052324000,Upstairs,-0.08,9.51,-6.82,0,0,0,0,1,0
9109,1970-01-01 10:47:17.002342000,Upstairs,-0.53,10.0,-3.98,0,0,0,0,1,0
9110,1970-01-01 10:47:17.052330000,Upstairs,-2.91,11.54,-1.27,0,0,0,0,1,0
9111,1970-01-01 10:47:18.002348000,Upstairs,-4.29,9.62,-0.08,0,0,0,0,1,0
9112,1970-01-01 10:47:18.052367000,Upstairs,-1.95,8.54,-1.08,0,0,0,0,1,0
9113,1970-01-01 10:47:19.002293000,Upstairs,-0.19,8.5,-1.53,0,0,0,0,1,0
9114,1970-01-01 10:47:19.052342000,Upstairs,-0.89,8.16,-0.76,0,0,0,0,1,0
9115,1970-01-01 10:47:20.003185000,Upstairs,-1.12,9.08,-0.15,0,0,0,0,1,0
9116,1970-01-01 10:47:20.062328000,Upstairs,-0.5,10.08,-1.18,0,0,0,0,1,0
9117,1970-01-01 10:47:21.022295000,Upstairs,0.0,9.62,-0.23,0,0,0,0,1,0
9118,1970-01-01 10:47:21.072313000,Upstairs,-0.46,9.62,1.08,0,0,0,0,1,0
9119,1970-01-01 10:47:22.022331000,Upstairs,-1.18,10.76,-0.95,0,0,0,0,1,0
9120,1970-01-01 10:47:22.072319000,Upstairs,-1.65,11.88,-0.89,0,0,0,0,1,0
9121,1970-01-01 10:47:23.022337000,Upstairs,-5.6,13.8,2.11,0,0,0,0,1,0
9122,1970-01-01 10:47:23.072325000,Upstairs,-0.15,11.75,-1.73,0,0,0,0,1,0
9123,1970-01-01 10:47:24.022344000,Upstairs,1.95,10.95,-2.3,0,0,0,0,1,0
9124,1970-01-01 10:47:24.072331000,Upstairs,1.08,11.35,0.61,0,0,0,0,1,0
9125,1970-01-01 10:47:25.022319000,Upstairs,-0.95,10.38,0.38,0,0,0,0,1,0
9126,1970-01-01 10:47:25.072337000,Upstairs,-0.99,9.92,-0.04,0,0,0,0,1,0
9127,1970-01-01 10:47:26.022478000,Upstairs,-1.31,9.34,1.14,0,0,0,0,1,0
9128,1970-01-01 10:47:26.072344000,Upstairs,-1.53,9.11,1.27,0,0,0,0,1,0
9129,1970-01-01 10:47:27.022331000,Upstairs,1.69,9.15,0.38,0,0,0,0,1,0
9130,1970-01-01 10:47:27.072319000,Upstairs,2.91,8.28,-2.26,0,0,0,0,1,0
9131,1970-01-01 10:47:28.022337000,Upstairs,1.5,8.62,-5.09,0,0,0,0,1,0
9132,1970-01-01 10:47:28.072325000,Upstairs,-4.59,9.77,-5.63,0,0,0,0,1,0
9133,1970-01-01 10:47:29.022374000,Upstairs,-5.28,10.99,-3.3,0,0,0,0,1,0
9134,1970-01-01 10:47:29.072331000,Upstairs,-3.36,17.01,-2.11,0,0,0,0,1,0
9135,1970-01-01 10:47:30.022319000,Upstairs,7.44,1.46,-2.37,0,0,0,0,1,0
9136,1970-01-01 10:47:30.072307000,Upstairs,-0.91,14.02,2.96,0,0,0,0,1,0
9137,1970-01-01 10:47:31.022325000,Upstairs,-1.46,10.76,-0.76,0,0,0,0,1,0
9138,1970-01-01 10:47:31.072344000,Upstairs,-0.84,9.7,-0.72,0,0,0,0,1,0
9139,1970-01-01 10:47:32.022331000,Upstairs,0.08,9.3,-0.15,0,0,0,0,1,0
9140,1970-01-01 10:47:32.022331000,Upstairs,0.08,9.3,-0.15,0,0,0,0,1,0
9141,1970-01-01 10:47:32.082237000,Upstairs,-0.04,10.0,-0.27,0,0,0,0,1,0
9142,1970-01-01 10:47:33.042265000,Upstairs,1.04,10.84,-1.33,0,0,0,0,1,0
9143,1970-01-01 10:47:33.092345000,Upstairs,1.33,10.76,-2.68,0,0,0,0,1,0
9144,1970-01-01 10:47:34.042363000,Upstairs,-0.34,8.43,-0.27,0,0,0,0,1,0
9145,1970-01-01 10:47:34.092320000,Upstairs,-0.19,9.7,0.0,0,0,0,0,1,0
9146,1970-01-01 10:47:35.042339000,Upstairs,0.31,10.15,0.27,0,0,0,0,1,0
9147,1970-01-01 10:47:35.092326000,Upstairs,-1.53,13.72,2.34,0,0,0,0,1,0
9148,1970-01-01 10:47:36.042345000,Upstairs,-3.6,14.67,0.57,0,0,0,0,1,0
9149,1970-01-01 10:47:36.092363000,Upstairs,-3.83,12.68,-4.1,0,0,0,0,1,0
9150,1970-01-01 10:47:37.042320000,Upstairs,-4.21,11.65,-2.41,0,0,0,0,1,0
9151,1970-01-01 10:47:37.092674000,Upstairs,-1.31,12.79,0.72,0,0,0,0,1,0
9152,1970-01-01 10:47:38.042326000,Upstairs,0.57,12.15,0.69,0,0,0,0,1,0
9153,1970-01-01 10:47:38.092345000,Upstairs,0.53,12.34,-1.08,0,0,0,0,1,0
9154,1970-01-01 10:47:39.042363000,Upstairs,2.11,12.53,-1.61,0,0,0,0,1,0
9155,1970-01-01 10:47:39.092290000,Upstairs,-1.84,12.6,-0.61,0,0,0,0,1,0
9156,1970-01-01 10:47:40.042339000,Upstairs,-4.02,10.46,-0.27,0,0,0,0,1,0
9157,1970-01-01 10:47:40.092326000,Upstairs,0.99,6.21,-0.76,0,0,0,0,1,0
9158,1970-01-01 10:47:41.042345000,Upstairs,1.5,1.65,-2.03,0,0,0,0,1,0
9159,1970-01-01 10:47:41.092333000,Upstairs,-0.04,1.27,-3.26,0,0,0,0,1,0
9160,1970-01-01 10:47:42.042351000,Upstairs,-1.46,1.18,-3.95,0,0,0,0,1,0
9161,1970-01-01 10:47:42.092339000,Upstairs,-4.82,15.64,-11.73,0,0,0,0,1,0
9162,1970-01-01 10:47:43.042326000,Upstairs,0.38,6.78,-6.4,0,0,0,0,1,0
9163,1970-01-01 10:47:43.092345000,Upstairs,1.12,11.11,-4.9,0,0,0,0,1,0
9164,1970-01-01 10:47:44.042333000,Upstairs,-0.08,10.76,-2.53,0,0,0,0,1,0
9165,1970-01-01 10:47:44.092320000,Upstairs,-4.21,12.6,-0.38,0,0,0,0,1,0
9166,1970-01-01 10:47:45.042339000,Upstairs,-3.45,9.43,-0.84,0,0,0,0,1,0
9167,1970-01-01 10:47:45.092326000,Upstairs,-0.91,9.19,-1.23,0,0,0,0,1,0
9168,1970-01-01 10:47:46.042345000,Upstairs,-0.19,8.28,-0.72,0,0,0,0,1,0
9169,1970-01-01 10:47:46.092333000,Upstairs,0.0,8.31,-1.08,0,0,0,0,1,0
9170,1970-01-01 10:47:47.042320000,Upstairs,-3.3,10.34,-1.95,0,0,0,0,1,0
9171,1970-01-01 10:47:47.092461000,Upstairs,-2.3,9.77,-0.27,0,0,0,0,1,0
9172,1970-01-01 10:47:48.042326000,Upstairs,-2.68,10.0,-0.72,0,0,0,0,1,0
9173,1970-01-01 10:47:48.092345000,Upstairs,-4.56,15.13,0.04,0,0,0,0,1,0
9174,1970-01-01 10:47:49.060338000,Upstairs,-2.56,16.63,-5.75,0,0,0,0,1,0
9175,1970-01-01 10:47:50.022380000,Upstairs,-4.59,12.79,1.14,0,0,0,0,1,0
9176,1970-01-01 10:47:50.072337000,Upstairs,3.45,12.64,-2.41,0,0,0,0,1,0
9177,1970-01-01 10:47:51.022295000,Upstairs,-0.27,12.34,-2.56,0,0,0,0,1,0
9178,1970-01-01 10:47:51.072344000,Upstairs,-1.95,9.72,0.19,0,0,0,0,1,0
9179,1970-01-01 10:47:52.022331000,Upstairs,-2.75,8.5,-0.3,0,0,0,0,1,0
9180,1970-01-01 10:47:52.072319000,Upstairs,1.57,3.15,-0.89,0,0,0,0,1,0
9181,1970-01-01 10:47:53.022337000,Upstairs,2.45,1.12,-2.3,0,0,0,0,1,0
9182,1970-01-01 10:47:53.072325000,Upstairs,1.33,0.89,-4.18,0,0,0,0,1,0
9183,1970-01-01 10:47:54.022344000,Upstairs,-6.09,14.63,-11.6,0,0,0,0,1,0
9184,1970-01-01 10:47:54.080357000,Upstairs,-2.91,8.81,-5.09,0,0,0,0,1,0
9185,1970-01-01 10:47:54.080357000,Upstairs,-2.91,8.81,-5.09,0,0,0,0,1,0
9186,1970-01-01 10:47:55.042308000,Upstairs,-0.27,11.18,-4.67,0,0,0,0,1,0
9187,1970-01-01 10:47:56.002306000,Upstairs,-0.69,10.31,-1.14,0,0,0,0,1,0
9188,1970-01-01 10:47:56.052293000,Upstairs,-5.48,10.23,0.19,0,0,0,0,1,0
9189,1970-01-01 10:47:57.002342000,Upstairs,-2.79,8.54,-0.72,0,0,0,0,1,0
9190,1970-01-01 10:47:57.052300000,Upstairs,-1.04,8.85,-0.72,0,0,0,0,1,0
9191,1970-01-01 10:47:58.002318000,Upstairs,-1.92,8.81,-0.15,0,0,0,0,1,0
9192,1970-01-01 10:47:58.052336000,Upstairs,-0.65,9.28,-0.34,0,0,0,0,1,0
9193,1970-01-01 10:47:59.002293000,Upstairs,-2.49,10.31,-0.46,0,0,0,0,1,0
9194,1970-01-01 10:47:59.052342000,Upstairs,-2.3,9.96,-0.42,0,0,0,0,1,0
9195,1970-01-01 10:48:00.003032000,Upstairs,-2.6,9.53,0.08,0,0,0,0,1,0
9196,1970-01-01 10:48:00.062328000,Upstairs,-0.61,10.19,-1.18,0,0,0,0,1,0
9197,1970-01-01 10:48:01.022295000,Upstairs,-0.99,11.56,0.61,0,0,0,0,1,0
9198,1970-01-01 10:48:01.072344000,Upstairs,-2.41,14.37,-1.46,0,0,0,0,1,0
9199,1970-01-01 10:48:02.022331000,Upstairs,-5.33,14.6,-3.17,0,0,0,0,1,0
9200,1970-01-01 10:48:02.072319000,Upstairs,-5.9,14.14,-3.11,0,0,0,0,1,0
9201,1970-01-01 10:48:03.022337000,Upstairs,-2.56,12.57,0.65,0,0,0,0,1,0
9202,1970-01-01 10:48:03.072325000,Upstairs,2.72,9.96,-0.19,0,0,0,0,1,0
9203,1970-01-01 10:48:04.022344000,Upstairs,1.92,9.51,-3.49,0,0,0,0,1,0
9204,1970-01-01 10:48:04.072331000,Upstairs,0.0,9.28,-1.23,0,0,0,0,1,0
9205,1970-01-01 10:48:05.022319000,Upstairs,-2.49,8.73,-0.76,0,0,0,0,1,0
9206,1970-01-01 10:48:05.072337000,Upstairs,0.76,7.55,-1.99,0,0,0,0,1,0
9207,1970-01-01 10:48:06.022295000,Upstairs,0.19,2.68,-2.14,0,0,0,0,1,0
9208,1970-01-01 10:48:06.072344000,Upstairs,1.76,-0.04,-4.52,0,0,0,0,1,0
9209,1970-01-01 10:48:07.022331000,Upstairs,-5.98,11.88,-9.62,0,0,0,0,1,0
9210,1970-01-01 10:48:07.072319000,Upstairs,-0.91,7.93,-5.98,0,0,0,0,1,0
9211,1970-01-01 10:48:08.022337000,Upstairs,0.72,11.69,-4.06,0,0,0,0,1,0
9212,1970-01-01 10:48:08.072325000,Upstairs,-1.33,10.23,-0.76,0,0,0,0,1,0
9213,1970-01-01 10:48:09.022344000,Upstairs,-3.36,10.27,-0.34,0,0,0,0,1,0
9214,1970-01-01 10:48:09.072331000,Upstairs,0.15,8.81,-1.76,0,0,0,0,1,0
9215,1970-01-01 10:48:10.022319000,Upstairs,-0.5,8.92,-0.53,0,0,0,0,1,0
9216,1970-01-01 10:48:10.072368000,Upstairs,-1.73,8.28,1.14,0,0,0,0,1,0
9217,1970-01-01 10:48:11.022295000,Upstairs,-1.84,10.61,-1.99,0,0,0,0,1,0
9218,1970-01-01 10:48:11.072344000,Upstairs,-1.76,9.66,-0.11,0,0,0,0,1,0
9219,1970-01-01 10:48:12.022362000,Upstairs,-1.53,9.7,-0.19,0,0,0,0,1,0
9220,1970-01-01 10:48:12.072319000,Upstairs,-1.23,9.62,0.19,0,0,0,0,1,0
9221,1970-01-01 10:48:13.022337000,Upstairs,-1.92,10.19,-0.65,0,0,0,0,1,0
9222,1970-01-01 10:48:13.072325000,Upstairs,-4.67,12.37,0.69,0,0,0,0,1,0
9223,1970-01-01 10:48:14.022344000,Upstairs,-1.12,16.86,-2.87,0,0,0,0,1,0
9224,1970-01-01 10:48:14.072331000,Upstairs,-3.34,14.6,-4.75,0,0,0,0,1,0
9225,1970-01-01 10:48:15.022319000,Upstairs,-3.17,15.6,-3.53,0,0,0,0,1,0
