,date_time,label,acc_x,acc_y,acc_z,labelDownstairs,labelJogging,labelSitting,labelStanding,labelUpstairs,labelWalking,pca_1,pca_2,pca_3
1970-01-01 00:00:00.000011033,1970-01-01 11:10:41.032304,Sitting,-6.044438346555023,-0.4063147643868771,-8.013789937383436,0,0,1,0,0,0,0.6097429877463972,-0.08397699734687197,0.0497377894193023
1970-01-01 00:00:00.000011034,1970-01-01 11:10:41.082292,Sitting,-6.046362962605075,-0.4065633984586257,-8.01204170629557,0,0,1,0,0,0,0.609714303079714,-0.08389456581276845,0.04969240630964645
1970-01-01 00:00:00.000011035,1970-01-01 11:10:42.032280,Sitting,-6.048034698550843,-0.40448929193801286,-8.012381540002714,0,0,1,0,0,0,0.6096308088978826,-0.08397675594431218,0.04967056397585664
1970-01-01 00:00:00.000011036,1970-01-01 11:10:42.082298,Sitting,-6.050425611190265,-0.40067709824504966,-8.013839982141901,0,0,1,0,0,0,0.6094836619731765,-0.08414700697588483,0.04969265212950594
1970-01-01 00:00:00.000011037,1970-01-01 11:10:43.032347,Sitting,-6.054517939334936,-0.39584305166278194,-8.015294034979691,0,0,1,0,0,0,0.6092947210391122,-0.08435462741438188,0.049689174606734075
1970-01-01 00:00:00.000011038,1970-01-01 11:10:43.082304,Sitting,-6.061178256176401,-0.3907569302032345,-8.01559770850513,0,0,1,0,0,0,0.60905983173842,-0.08451021641984183,0.04967666564719101
1970-01-01 00:00:00.000011039,1970-01-01 11:10:44.032292,Sitting,-6.071034162759143,-0.386156242399319,-8.013720633822917,0,0,1,0,0,0,0.6088040358792836,-0.08456651696979475,0.04958809685334018
1970-01-01 00:00:00.000011040,1970-01-01 11:10:44.082280,Sitting,-6.08436782324443,-0.3826612441625616,-8.008879796511456,0,0,1,0,0,0,0.6085245507080642,-0.08445407942328206,0.049448805206334046
1970-01-01 00:00:00.000011041,1970-01-01 11:10:45.032298,Sitting,-6.101039763604293,-0.38069964549878726,-8.000649591128832,0,0,1,0,0,0,0.608245809790911,-0.0841605781564042,0.049206206288596205
1970-01-01 00:00:00.000011042,1970-01-01 11:10:45.082286,Sitting,-6.1204538951850305,-0.38044921271079657,-7.989037161715523,0,0,1,0,0,0,0.6079624387933537,-0.08366325660862903,0.04890436475729132
1970-01-01 00:00:00.000011043,1970-01-01 11:10:46.032304,Sitting,-6.141570870329937,-0.3818049458355916,-7.974513238168012,0,0,1,0,0,0,0.6076944659787257,-0.08300361534388524,0.04851182307394788
1970-01-01 00:00:00.000011044,1970-01-01 11:10:46.082323,Sitting,-6.162971989327955,-0.38437524307993953,-7.957993099613704,0,0,1,0,0,0,0.6074306409304288,-0.08221425958880997,0.04809393928189318
1970-01-01 00:00:00.000011045,1970-01-01 11:10:47.032311,Sitting,-6.182970454834928,-0.38750866496742614,-7.940767449992947,0,0,1,0,0,0,0.6071841438813882,-0.0813875783289938,0.04763836319807001
1970-01-01 00:00:00.000011046,1970-01-01 11:10:47.082298,Sitting,-6.199761394697634,-0.3903498521445798,-7.924388342671589,0,0,1,0,0,0,0.6069365295237641,-0.08059679620525285,0.0472251397558786
1970-01-01 00:00:00.000011047,1970-01-01 11:10:48.032286,Sitting,-6.211597349151744,-0.39192013639052314,-7.910520270357959,0,0,1,0,0,0,0.6066941334859509,-0.07995968028848308,0.04685033298810469
1970-01-01 00:00:00.000011048,1970-01-01 11:10:48.082304,Sitting,-6.216972396003455,-0.39121572019831197,-7.900770601572942,0,0,1,0,0,0,0.6064327312375196,-0.07955600076015636,0.04659485664444399
1970-01-01 00:00:00.000011049,1970-01-01 11:10:49.032262,Sitting,-6.214796205278798,-0.38731426304533206,-7.896516239737192,0,0,1,0,0,0,0.6061546101393995,-0.0794894504567357,0.046447566782652036
1970-01-01 00:00:00.000011050,1970-01-01 11:10:49.082311,Sitting,-6.204539343548401,-0.3794795218384304,-7.898744386601333,0,0,1,0,0,0,0.605833780360194,-0.07980537731175905,0.046474375909632354
1970-01-01 00:00:00.000011051,1970-01-01 11:10:50.032298,Sitting,-6.186333157477028,-0.3672534895828632,-7.907924461497361,0,0,1,0,0,0,0.6054734147547423,-0.08055507045553266,0.046642468856285896
1970-01-01 00:00:00.000011052,1970-01-01 11:10:50.082317,Sitting,-6.161011413485933,-0.35052630706157895,-7.923925604617187,0,0,1,0,0,0,0.6050512025539405,-0.0817177993939348,0.04699126213104367
1970-01-01 00:00:00.000011053,1970-01-01 11:10:51.032304,Sitting,-6.130086212574916,-0.32957603487582027,-7.945990006392115,0,0,1,0,0,0,0.6045766685467727,-0.08327097082342862,0.04745903653407287
1970-01-01 00:00:00.000011054,1970-01-01 11:10:51.082292,Sitting,-6.09565702624274,-0.3050730192796929,-7.972766951814197,0,0,1,0,0,0,0.6040361287909358,-0.08511905955867499,0.04805666460782399
1970-01-01 00:00:00.000011055,1970-01-01 11:10:52.032311,Sitting,-6.060258385651247,-0.2780468326561395,-8.00240647089885,0,0,1,0,0,0,0.6034493577663607,-0.08717103071305901,0.04869706705039932
1970-01-01 00:00:00.000011056,1970-01-01 11:10:52.032311,Sitting,-6.026658124809858,-0.2498173220029426,-8.032705442356592,0,0,1,0,0,0,0.60281328131099,-0.0892756810001712,0.04937276447279879
1970-01-01 00:00:00.000011057,1970-01-01 11:10:52.092339,Sitting,-5.997623470643204,-0.22189482221607731,-8.06129352042239,0,0,1,0,0,0,0.6021522543879244,-0.09129799536938198,0.050004021163433984
1970-01-01 00:00:00.000011058,1970-01-01 11:10:53.042296,Sitting,-5.975676115105445,-0.1958577433928144,-8.08584191199251,0,0,1,0,0,0,0.6014934464375088,-0.09310105385207401,0.05051675456177317
1970-01-01 00:00:00.000011059,1970-01-01 11:10:53.092375,Sitting,-5.962859268932868,-0.17321820544719663,-8.104275285941414,0,0,1,0,0,0,0.600846406663866,-0.0945344506753697,0.05090606101552899
1970-01-01 00:00:00.000011060,1970-01-01 11:10:54.042333,Sitting,-5.960539345416547,-0.15528790747098553,-8.114966259459365,0,0,1,0,0,0,0.6002495629397459,-0.09550895405766617,0.05109167449188011
1970-01-01 00:00:00.000011061,1970-01-01 11:10:54.092290,Sitting,-5.969262334775326,-0.143056805281459,-8.116893101767891,0,0,1,0,0,0,0.5997121643765434,-0.09593442514527965,0.051094159210149544
1970-01-01 00:00:00.000011062,1970-01-01 11:10:54.092290,Sitting,-5.988680306372526,-0.13709635451551402,-8.109744445610492,0,0,1,0,0,0,0.5992607735129464,-0.09578993785029133,0.050887224948182784
1970-01-01 00:00:00.000011063,1970-01-01 11:10:55.092296,Sitting,-6.017557223547267,-0.13749710039386734,-8.093959625234861,0,0,1,0,0,0,0.5989181632666132,-0.09510262713327686,0.05045734637781239
1970-01-01 00:00:00.000011064,1970-01-01 11:10:56.042345,Sitting,-6.053855948942498,-0.14384741725687175,-8.070699315892844,0,0,1,0,0,0,0.5986837124070324,-0.09392387000989183,0.04985813385887013
1970-01-01 00:00:00.000011065,1970-01-01 11:10:56.092302,Sitting,-6.094900646017991,-0.15525648453854615,-8.04174785215031,0,0,1,0,0,0,0.5985501173076919,-0.09234753304762179,0.04915269252607018
1970-01-01 00:00:00.000011066,1970-01-01 11:10:57.042351,Sitting,-6.137601482695951,-0.17042047644450414,-8.009355293272664,0,0,1,0,0,0,0.5985219261740277,-0.09052591142752488,0.048350970528363776
1970-01-01 00:00:00.000011067,1970-01-01 11:10:57.092339,Sitting,-6.178722330894231,-0.1877268351486466,-7.976033316464473,0,0,1,0,0,0,0.5985670698716263,-0.08859506754320849,0.047554933066387764
1970-01-01 00:00:00.000011068,1970-01-01 11:10:58.042326,Sitting,-6.215167653447156,-0.20538779705813143,-7.9443237431993845,0,0,1,0,0,0,0.5986738624801258,-0.08673347889098894,0.04678023937718218
1970-01-01 00:00:00.000011069,1970-01-01 11:10:58.092680,Sitting,-6.244262445276519,-0.22159142255878053,-7.916561450985446,0,0,1,0,0,0,0.5987965985344028,-0.08507508940963537,0.04612352864188327
1970-01-01 00:00:00.000011070,1970-01-01 11:10:59.042302,Sitting,-6.263999213716873,-0.2346565447847535,-7.894654275031368,0,0,1,0,0,0,0.5989138226752462,-0.08376783087139215,0.04558452700919684
1970-01-01 00:00:00.000011071,1970-01-01 11:10:59.092290,Sitting,-6.273228577024755,-0.24317750176513103,-7.8799011498855105,0,0,1,0,0,0,0.5989749473822067,-0.08288928673584213,0.04523464951756344
1970-01-01 00:00:00.000011072,1970-01-01 11:11:00.042339,Sitting,-6.27177492492353,-0.24614532191740152,-7.872866288573045,0,0,1,0,0,0,0.5989591062384344,-0.08251023545158258,0.045041456979331346
1970-01-01 00:00:00.000011073,1970-01-01 11:11:00.092326,Sitting,-6.260465292151526,-0.2430341326438785,-7.873321965744573,0,0,1,0,0,0,0.5988218936098821,-0.08261733878536624,0.04504030505079004
1970-01-01 00:00:00.000011074,1970-01-01 11:11:01.042314,Sitting,-6.241067531546037,-0.23384476207036792,-7.880265962677483,0,0,1,0,0,0,0.5985539021860544,-0.08318511369180691,0.045162120001091065
1970-01-01 00:00:00.000011075,1970-01-01 11:11:01.092302,Sitting,-6.2161422941360716,-0.21910149859487407,-7.8920125786562085,0,0,1,0,0,0,0.5981266457634937,-0.08410754679795956,0.04540857988246376
1970-01-01 00:00:00.000011076,1970-01-01 11:11:02.042351,Sitting,-6.1888214276373645,-0.19980237366285383,-7.906349017792203,0,0,1,0,0,0,0.5975499028529105,-0.08527871079828489,0.04568312193728615
1970-01-01 00:00:00.000011077,1970-01-01 11:11:02.092339,Sitting,-6.1625324071775,-0.17732770879582568,-7.920742624430687,0,0,1,0,0,0,0.5968161561920112,-0.08653189225704781,0.0459687911276911
1970-01-01 00:00:00.000011078,1970-01-01 11:11:03.042326,Sitting,-6.140693623831302,-0.153315587649671,-7.9325794941078644,0,0,1,0,0,0,0.5959562977121381,-0.08772587178206069,0.04616108225244748
1970-01-01 00:00:00.000011079,1970-01-01 11:11:03.092345,Sitting,-6.126408253575357,-0.1295159911782142,-7.939411925171411,0,0,1,0,0,0,0.5949824166402814,-0.08868731835527131,0.04624662069308853
1970-01-01 00:00:00.000011080,1970-01-01 11:11:04.042333,Sitting,-6.122184707927533,-0.10763726556328959,-7.939191306841878,0,0,1,0,0,0,0.5939419848900651,-0.08929762547265689,0.04613575806194729
1970-01-01 00:00:00.000011081,1970-01-01 11:11:04.092351,Sitting,-6.129709279046959,-0.08919918937500136,-7.930464452095126,0,0,1,0,0,0,0.5928594010114905,-0.08943311737185691,0.04583991933412642
1970-01-01 00:00:00.000011082,1970-01-01 11:11:05.042339,Sitting,-6.149691751900102,-0.07540611304341051,-7.912514938631098,0,0,1,0,0,0,0.5917893023361602,-0.08904715966080465,0.04530194043902094
1970-01-01 00:00:00.000011083,1970-01-01 11:11:05.092326,Sitting,-6.181797926259211,-0.06705154453375088,-7.8854363627216735,0,0,1,0,0,0,0.5907576829886385,-0.08810357781569793,0.044570433098607296
1970-01-01 00:00:00.000011084,1970-01-01 11:11:06.042345,Sitting,-6.224674836417007,-0.06446236631292646,-7.8501310028014775,0,0,1,0,0,0,0.5898152547680331,-0.08665058419098341,0.04362670387272527
1970-01-01 00:00:00.000011085,1970-01-01 11:11:06.092363,Sitting,-6.276065777496564,-0.0674869168259619,-7.808234570363755,0,0,1,0,0,0,0.5889790659172587,-0.0847454087975083,0.042555607414055216
1970-01-01 00:00:00.000011086,1970-01-01 11:11:07.042320,Sitting,-6.333003899201744,-0.07552685862350805,-7.761974775616487,0,0,1,0,0,0,0.588286760683284,-0.08251969211592342,0.04136917679552661
1970-01-01 00:00:00.000011087,1970-01-01 11:11:07.092339,Sitting,-6.392065930917652,-0.08760852459242376,-7.713977652354532,0,0,1,0,0,0,0.587739396237973,-0.08009664772538051,0.04017472710803212
1970-01-01 00:00:00.000011088,1970-01-01 11:11:08.042326,Sitting,-6.449662255213181,-0.10248571279623955,-7.6670403592306275,0,0,1,0,0,0,0.5873570713532591,-0.07765074377640292,0.03899654988918223
1970-01-01 00:00:00.000011089,1970-01-01 11:11:08.092375,Sitting,-6.50233655459858,-0.11876306273369425,-7.623892046111445,0,0,1,0,0,0,0.5871231603085831,-0.07532143996908866,0.03794303469697957
1970-01-01 00:00:00.000011090,1970-01-01 11:11:09.042333,Sitting,-6.5470478773030685,-0.1350274688191771,-7.586965088819425,0,0,1,0,0,0,0.5870412684876917,-0.07327200221282665,0.03702843168598439
1970-01-01 00:00:00.000011091,1970-01-01 11:11:09.092320,Sitting,-6.581410190043698,-0.14997462189984587,-7.558197523488306,0,0,1,0,0,0,0.5870805910560795,-0.07160495948805154,0.036341055141765374
1970-01-01 00:00:00.000011092,1970-01-01 11:11:10.042339,Sitting,-6.603869033232486,-0.16251872568630793,-7.538884048576007,0,0,1,0,0,0,0.587233702106754,-0.07042499184077253,0.03586702196619592
1970-01-01 00:00:00.000011093,1970-01-01 11:11:10.092326,Sitting,-6.613801261681768,-0.17187557884402777,-7.529587903893644,0,0,1,0,0,0,0.5874624004520652,-0.06976035261729532,0.035661127485470075
1970-01-01 00:00:00.000011094,1970-01-01 11:11:11.042345,Sitting,-6.6115313667410796,-0.17761228610778518,-7.530119830557894,0,0,1,0,0,0,0.5877556389391986,-0.06963299881897976,0.03567364639379904
1970-01-01 00:00:00.000011095,1970-01-01 11:11:11.092333,Sitting,-6.598265765307542,-0.17966050932660194,-7.5395838028229445,0,0,1,0,0,0,0.5880751732112658,-0.0699877771071373,0.035924407532202024
1970-01-01 00:00:00.000011096,1970-01-01 11:11:12.042290,Sitting,-6.575953928187404,-0.17829398513012654,-7.5564829615252815,0,0,1,0,0,0,0.5884130227119013,-0.0707700877942673,0.03633260016361697
1970-01-01 00:00:00.000011097,1970-01-01 11:11:12.092308,Sitting,-6.547091596017178,-0.1740746077788217,-7.578873778437046,0,0,1,0,0,0,0.5887364588614841,-0.07186166120015187,0.03689338754979864
1970-01-01 00:00:00.000011098,1970-01-01 11:11:13.042326,Sitting,-6.5144860261801405,-0.16777433309220674,-7.604552438393162,0,0,1,0,0,0,0.5890446954745523,-0.07316326593016444,0.03750959056250437
1970-01-01 00:00:00.000011099,1970-01-01 11:11:13.092619,Sitting,-6.481005850291685,-0.1602822137601198,-7.631255080404979,0,0,1,0,0,0,0.5893130982202077,-0.07453358218024203,0.0381693323903575
1970-01-01 00:00:00.000011100,1970-01-01 11:11:14.042333,Sitting,-6.449338539150923,-0.15250685130106978,-7.656853043263978,0,0,1,0,0,0,0.5895491460070754,-0.07587282569469518,0.03877790696080432
1970-01-01 00:00:00.000011101,1970-01-01 11:11:14.092290,Sitting,-6.421776733765349,-0.14528439600609194,-7.679525577057792,0,0,1,0,0,0,0.5897360600277717,-0.07706042070446865,0.03933466118583281
1970-01-01 00:00:00.000011102,1970-01-01 11:11:15.042369,Sitting,-6.400051074472335,-0.13930102068520303,-7.697895394405433,0,0,1,0,0,0,0.5898883129937413,-0.07803545872871159,0.03976342584054871
1970-01-01 00:00:00.000011103,1970-01-01 11:11:15.092296,Sitting,-6.385222078766732,-0.13503672571969974,-7.711116584153589,0,0,1,0,0,0,0.5899949638791253,-0.07872966610845253,0.040087392470438216
1970-01-01 00:00:00.000011104,1970-01-01 11:11:16.042314,Sitting,-6.377637629999313,-0.13273467470735145,-7.718909335889841,0,0,1,0,0,0,0.5900750658669557,-0.07914220551213924,0.04025703955010678
1970-01-01 00:00:00.000011105,1970-01-01 11:11:16.092333,Sitting,-6.376956346465971,-0.13239733318912264,-7.721541117856122,0,0,1,0,0,0,0.5901209838780581,-0.07926652706913886,0.0403224910882662
1970-01-01 00:00:00.000011106,1970-01-01 11:11:17.042320,Sitting,-6.3822311010493635,-0.13380781818965545,-7.719758910186812,0,0,1,0,0,0,0.5901538800062341,-0.07915926059247193,0.040259000177249184
1970-01-01 00:00:00.000011107,1970-01-01 11:11:17.092339,Sitting,-6.392041792137053,-0.13657236580132945,-7.71468136917873,0,0,1,0,0,0,0.5901671622019079,-0.07886191368625321,0.04013716333753955
1970-01-01 00:00:00.000011108,1970-01-01 11:11:18.042326,Sitting,-6.404662557005931,-0.14017792966018228,-7.707663027980022,0,0,1,0,0,0,0.5901820999006365,-0.07846578907892304,0.039946799477773035
1970-01-01 00:00:00.000011109,1970-01-01 11:11:18.092345,Sitting,-6.418246259902593,-0.14405779363633817,-7.700144585506578,0,0,1,0,0,0,0.590191397178337,-0.07803121884708665,0.039766165447632236
1970-01-01 00:00:00.000011110,1970-01-01 11:11:19.042302,Sitting,-6.431008412349642,-0.1476577813661794,-7.69350389251097,0,0,1,0,0,0,0.5902149089478377,-0.07765166645589205,0.0395855278302778
1970-01-01 00:00:00.000011111,1970-01-01 11:11:19.092259,Sitting,-6.441393667082739,-0.15049614265005257,-7.688921438778933,0,0,1,0,0,0,0.5902432974341825,-0.07737378200340243,0.039476747789915966
1970-01-01 00:00:00.000011112,1970-01-01 11:11:19.092259,Sitting,-6.448210496234278,-0.15221137758373102,-7.687272126906908,0,0,1,0,0,0,0.5902864321654003,-0.07725423466250521,0.0394406387345015
1970-01-01 00:00:00.000011113,1970-01-01 11:11:20.092326,Sitting,-6.450723321981995,-0.152593944473558,-7.689052133863237,0,0,1,0,0,0,0.590354116030607,-0.07733100244238668,0.0394640111953592
1970-01-01 00:00:00.000011114,1970-01-01 11:11:21.042314,Sitting,-6.448695826136326,-0.15159976862493232,-7.694346029923823,0,0,1,0,0,0,0.5904380529409977,-0.07759842712986734,0.039574090997862146
1970-01-01 00:00:00.000011115,1970-01-01 11:11:22.002312,Sitting,-6.442383984104241,-0.14934549551200804,-7.702835401978793,0,0,1,0,0,0,0.5905368161363515,-0.07804001727448451,0.0397616570566906
1970-01-01 00:00:00.000011116,1970-01-01 11:11:22.052300,Sitting,-6.432482096927952,-0.14608729743654392,-7.7138463759359785,0,0,1,0,0,0,0.5906396774861441,-0.07861007705989848,0.040032367506543036
1970-01-01 00:00:00.000011117,1970-01-01 11:11:23.002348,Sitting,-6.420029309294407,-0.1421865679295465,-7.726429986362863,0,0,1,0,0,0,0.5907557374218432,-0.07927548057861211,0.040319640153985585
1970-01-01 00:00:00.000011118,1970-01-01 11:11:23.052336,Sitting,-6.406287441511247,-0.13806689586082443,-7.739466583617091,0,0,1,0,0,0,0.5908649600328214,-0.07995762956395926,0.040639385716983306
1970-01-01 00:00:00.000011119,1970-01-01 11:11:24.012303,Sitting,-6.392603161257807,-0.13416723584712018,-7.751783609829187,0,0,1,0,0,0,0.5909749079138668,-0.08061151419326386,0.04091954415673596
1970-01-01 00:00:00.000011120,1970-01-01 11:11:24.062291,Sitting,-6.38026841996564,-0.1308961797586068,-7.762275239561288,0,0,1,0,0,0,0.5910649996123333,-0.08115935596028205,0.04117680273328938
1970-01-01 00:00:00.000011121,1970-01-01 11:11:25.012309,Sitting,-6.370392644177335,-0.12859173888222727,-7.770012601318206,0,0,1,0,0,0,0.591143691131121,-0.08156955414317357,0.04134501128674677
1970-01-01 00:00:00.000011122,1970-01-01 11:11:25.062358,Sitting,-6.363798490685726,-0.12749016523166493,-7.774334514587224,0,0,1,0,0,0,0.5911927515972737,-0.08178866812239208,0.04145120476414031
1970-01-01 00:00:00.000011123,1970-01-01 11:11:26.012285,Sitting,-6.360950242897234,-0.1277062005255072,-7.77491075398264,0,0,1,0,0,0,0.5912239308554456,-0.08181724749282607,0.04144408656066272
1970-01-01 00:00:00.000011124,1970-01-01 11:11:26.062303,Sitting,-6.361920432817181,-0.12922588178388156,-7.771772579796483,0,0,1,0,0,0,0.5912232840704377,-0.08163893539893484,0.04136761540449132
1970-01-01 00:00:00.000011125,1970-01-01 11:11:27.012291,Sitting,-6.366396369872718,-0.1319117885555304,-7.765308396302249,0,0,1,0,0,0,0.5912073659602538,-0.08129255617920031,0.04118809135632931
1970-01-01 00:00:00.000011126,1970-01-01 11:11:27.062309,Sitting,-6.373724326560829,-0.13551950555988163,-7.756225632284414,0,0,1,0,0,0,0.5911670758017288,-0.08079757437609188,0.04096606012239218
1970-01-01 00:00:00.000011127,1970-01-01 11:11:28.012328,Sitting,-6.382985548674906,-0.1397231845498311,-7.745482996399052,0,0,1,0,0,0,0.5911233389899785,-0.08022286377180556,0.04068182887598754
1970-01-01 00:00:00.000011128,1970-01-01 11:11:28.062346,Sitting,-6.3930953613857655,-0.14414747463442007,-7.734199878053284,0,0,1,0,0,0,0.5910704576219287,-0.0796094495161766,0.04040608395950472
1970-01-01 00:00:00.000011129,1970-01-01 11:11:29.012334,Sitting,-6.4029146965217025,-0.14840276988509923,-7.723551620474276,0,0,1,0,0,0,0.5910313896389817,-0.07903740145784596,0.040124483527963835
1970-01-01 00:00:00.000011130,1970-01-01 11:11:29.062322,Sitting,-6.411362538689817,-0.15212068347702604,-7.714660525844804,0,0,1,0,0,0,0.5910008374527235,-0.07854767741803201,0.03990781454652524
1970-01-01 00:00:00.000011131,1970-01-01 11:11:30.012309,Sitting,-6.417518132977469,-0.1549868604675517,-7.708492676679471,0,0,1,0,0,0,0.591000447015009,-0.07820915139022161,0.03973661709155449
1970-01-01 00:00:00.000011132,1970-01-01 11:11:30.062328,Sitting,-6.4207032512776445,-0.15676863226726798,-7.705769968190098,0,0,1,0,0,0,0.5910220158306237,-0.07804158883142935,0.03967185509470442
1970-01-01 00:00:00.000011133,1970-01-01 11:11:31.012315,Sitting,-6.4205372027832945,-0.1573355346676778,-7.706905219430626,0,0,1,0,0,0,0.5910830020760152,-0.07808468194732436,0.03968048354323511
1970-01-01 00:00:00.000011134,1970-01-01 11:11:31.062303,Sitting,-6.416960328652251,-0.15667130095872672,-7.711966016247098,0,0,1,0,0,0,0.5911702000407816,-0.07832371546690042,0.03980739431989938
1970-01-01 00:00:00.000011135,1970-01-01 11:11:32.012322,Sitting,-6.410225107868477,-0.1548765554633861,-7.720670245736929,0,0,1,0,0,0,0.5912958144327023,-0.07876172617826334,0.0400024749894848
1970-01-01 00:00:00.000011136,1970-01-01 11:11:32.062309,Sitting,-6.400857357657277,-0.15216203810846665,-7.7324133595144735,0,0,1,0,0,0,0.5914417237172459,-0.07934844640537529,0.04029412758059917
1970-01-01 00:00:00.000011137,1970-01-01 11:11:33.012297,Sitting,-6.389592983165893,-0.1488327691841557,-7.7463245184559035,0,0,1,0,0,0,0.5916160924304521,-0.0800556181648819,0.04061781493917306
1970-01-01 00:00:00.000011138,1970-01-01 11:11:33.062346,Sitting,-6.377298010432677,-0.1452641082150426,-7.761346184797731,0,0,1,0,0,0,0.5917980415458842,-0.08080869053497788,0.040990864910593165
1970-01-01 00:00:00.000011139,1970-01-01 11:11:34.012303,Sitting,-6.364880997465946,-0.14187117045468622,-7.776329668329983,0,0,1,0,0,0,0.5919944769121237,-0.08156425376557716,0.04134198836083128
1970-01-01 00:00:00.000011140,1970-01-01 11:11:34.062291,Sitting,-6.353207239280717,-0.13907353619888324,-7.790137781213642,0,0,1,0,0,0,0.5921847629391384,-0.08224306144686507,0.04168662245035509
1970-01-01 00:00:00.000011141,1970-01-01 11:11:35.012340,Sitting,-6.343023460847938,-0.1372576113215099,-7.801745223792402,0,0,1,0,0,0,0.592377327055855,-0.08280787054458866,0.04195655009233139
1970-01-01 00:00:00.000011142,1970-01-01 11:11:35.062297,Sitting,-6.334900041532535,-0.13673934915354316,-7.810327649317298,0,0,1,0,0,0,0.5925539160561211,-0.08319592240384986,0.042174898904592854
1970-01-01 00:00:00.000011143,1970-01-01 11:11:36.012315,Sitting,-6.329195453690167,-0.13773028717851482,-7.81533149855196,0,0,1,0,0,0,0.5927256672815451,-0.08339536075427086,0.04228496543119539
1970-01-01 00:00:00.000011144,1970-01-01 11:11:36.062303,Sitting,-6.326044822021689,-0.14030993880689244,-7.816518542370099,0,0,1,0,0,0,0.5928767800392772,-0.08337550288242482,0.04232411249285464
1970-01-01 00:00:00.000011145,1970-01-01 11:11:37.012322,Sitting,-6.325371656632448,-0.14440745768460203,-7.813981446260507,0,0,1,0,0,0,0.5930200604556307,-0.08316046153795624,0.04225125384520758
1970-01-01 00:00:00.000011146,1970-01-01 11:11:37.062309,Sitting,-6.326919221169684,-0.14979511146756389,-7.808129354191015,0,0,1,0,0,0,0.5931402196063931,-0.0827562677179606,0.04211930268307136
1970-01-01 00:00:00.000011147,1970-01-01 11:11:38.012297,Sitting,-6.3302959693123455,-0.15609543215960336,-7.799645234440843,0,0,1,0,0,0,0.5932492687837545,-0.08222124897254442,0.04190125393403831
1970-01-01 00:00:00.000011148,1970-01-01 11:11:38.062315,Sitting,-6.335028245689073,-0.16280294747588323,-7.789419287693253,0,0,1,0,0,0,0.5933299443160763,-0.08159009750713825,0.04166138833982386
1970-01-01 00:00:00.000011149,1970-01-01 11:11:39.012334,Sitting,-6.340613127666141,-0.16932017629178572,-7.7784648578987134,0,0,1,0,0,0,0.5933915054425332,-0.0809416398088952,0.04138040054455842
1970-01-01 00:00:00.000011150,1970-01-01 11:11:39.062291,Sitting,-6.346564893636415,-0.17500616782316283,-7.767824818378908,0,0,1,0,0,0,0.5934138051298223,-0.08032098346209626,0.04112600372382214
1970-01-01 00:00:00.000011151,1970-01-01 11:11:40.012248,Sitting,-6.3524500365846945,-0.1792343975701935,-7.758477194164429,0,0,1,0,0,0,0.593403892470211,-0.07980623071038817,0.040877869474898104
1970-01-01 00:00:00.000011152,1970-01-01 11:11:40.062297,Sitting,-6.357907791132785,-0.1814554566606565,-7.751248758540032,0,0,1,0,0,0,0.5933409257018348,-0.07943054278348531,0.0406984746620382
1970-01-01 00:00:00.000011153,1970-01-01 11:11:41.012285,Sitting,-6.362655523332191,-0.18125885885592968,-7.746744511843875,0,0,1,0,0,0,0.5932335160510099,-0.07924977706634145,0.040558682146754996
1970-01-01 00:00:00.000011154,1970-01-01 11:11:41.062364,Sitting,-6.36648071886823,-0.1784276154373847,-7.7452993905947105,0,0,1,0,0,0,0.5930651512120929,-0.07926644109383667,0.040509525228773796
1970-01-01 00:00:00.000011155,1970-01-01 11:11:42.012322,Sitting,-6.369223369779595,-0.1729791438024536,-7.746956407531381,0,0,1,0,0,0,0.592851679247147,-0.07950002413102421,0.0405089750319633
1970-01-01 00:00:00.000011156,1970-01-01 11:11:42.062279,Sitting,-6.370754015262904,-0.16518668510107024,-7.751472884253188,0,0,1,0,0,0,0.5925864293387622,-0.07991424783283127,0.040595003784926864
1970-01-01 00:00:00.000011157,1970-01-01 11:11:43.012297,Sitting,-6.370953328806527,-0.1555767453708243,-7.758353740881042,0,0,1,0,0,0,0.5922969173057492,-0.08049101066458715,0.04071360519922556
1970-01-01 00:00:00.000011158,1970-01-01 11:11:43.062346,Sitting,-6.369698857331749,-0.14490009534522558,-7.766908201497495,0,0,1,0,0,0,0.5919887394112744,-0.08116123183427291,0.04089298809698793
1970-01-01 00:00:00.000011159,1970-01-01 11:11:44.012303,Sitting,-6.366863324999914,-0.13407642835247693,-7.776324005228715,0,0,1,0,0,0,0.5917007233381024,-0.08188205101564058,0.04107244486315604
1970-01-01 00:00:00.000011160,1970-01-01 11:11:44.012303,Sitting,-6.362326954298524,-0.12411566014816978,-7.785751499187774,0,0,1,0,0,0,0.5914467083138368,-0.08256975020493766,0.04127825582828547
1970-01-01 00:00:00.000011161,1970-01-01 11:11:45.012340,Sitting,-6.3560037783722505,-0.1160217669017477,-7.794389002746723,0,0,1,0,0,0,0.5912709549538467,-0.08318108794594319,0.04144670011498636
1970-01-01 00:00:00.000011162,1970-01-01 11:11:45.062297,Sitting,-6.347879251199505,-0.11068766397730304,-7.8015606807943625,0,0,1,0,0,0,0.5911850149588761,-0.08364215777152785,0.04161051014866003
1970-01-01 00:00:00.000011163,1970-01-01 11:11:46.012285,Sitting,-6.338053978816025,-0.10879158874693397,-7.806778879449284,0,0,1,0,0,0,0.5912241985840516,-0.08393145166245833,0.041715241054105255
